movie_id,person_id,role
40206,175505,Original Music Composer
22356,88673,Original Music Composer
260,3613,Original Music Composer
260,3604,Original Music Composer
43488,1040471,Original Music Composer
22613,26026,Original Music Composer
488,1627145,Original Music Composer
22733,36017,Original Music Composer
261,3642,Original Music Composer
57575,554823,Original Music Composer
57575,975566,Songs
32574,4082,Original Music Composer
22657,89085,Original Music Composer
22657,89086,Original Music Composer
76464,1710292,Original Music Composer
22649,29810,Original Music Composer
22649,13336,Original Music Composer
22649,121115,Original Music Composer
22649,30256,Original Music Composer
22649,1532469,Original Music Composer
22649,998190,Original Music Composer
22649,1092864,Original Music Composer
176841,101711,Original Music Composer
176841,72066,Original Music Composer
125587,1731406,Music
39448,65957,Original Music Composer
39448,1092381,Music
52855,9769,Original Music Composer
39940,16748,Original Music Composer
85328,2736267,Original Music Composer
11076,4140,Original Music Composer
63945,22680,Original Music Composer
890,14617,Original Music Composer
890,14619,Original Music Composer
890,36596,Original Music Composer
10861,43393,Original Music Composer
1770,5581,Original Music Composer
44465,21962,Original Music Composer
2033,20897,Original Music Composer
18203,133811,Original Music Composer
9333,6918,Original Music Composer
47260,110559,Music
9400,19155,Original Music Composer
9401,28155,Original Music Composer
12241,71829,Original Music Composer
12241,71832,Original Music Composer
25739,68485,Original Music Composer
25739,125649,Original Music Composer
11306,531,Original Music Composer
9625,894,Original Music Composer
10680,66941,Original Music Composer
6346,1225,Original Music Composer
18660,67610,Music
35115,57337,Original Music Composer
14821,9796,Original Music Composer
14136,57337,Original Music Composer
10869,57337,Original Music Composer
22660,64868,Music
22660,2438667,Original Music Composer
19186,2107,Original Music Composer
19186,5838,Songs
19186,5839,Songs
31102,2107,Original Music Composer
6878,20897,Original Music Composer
15944,2107,Original Music Composer
18444,39054,Original Music Composer
20723,226002,Original Music Composer
173,2107,Original Music Composer
864,947,Original Music Composer
24795,14712,Original Music Composer
11224,2107,Original Music Composer
11224,64868,Original Music Composer
11224,1726478,Songs
11224,1726479,Songs
11224,1726480,Songs
81310,67610,Original Music Composer
81310,5838,Songs
81310,5839,Songs
15947,1027100,Songs
15947,1737913,Songs
15947,974946,Songs
15947,3642,Songs
9078,5838,Songs
9078,5839,Songs
9078,57337,Original Music Composer
29682,2107,Original Music Composer
8367,7714,Original Music Composer
433,5839,Original Music Composer
433,5838,Original Music Composer
11360,5466,Original Music Composer
11360,64868,Original Music Composer
11360,5466,Songs
11360,64868,Songs
11114,68135,Original Music Composer
11114,68136,Original Music Composer
11114,68137,Original Music Composer
11114,68136,Songs
11114,68135,Songs
12335,68137,Original Music Composer
12335,5838,Songs
12335,5839,Songs
12092,1012323,Songs
12092,1726478,Songs
12092,1726480,Songs
12092,1726479,Songs
12092,1579645,Songs
12092,2083691,Songs
12092,64868,Songs
12092,5449,Songs
12092,64868,Original Music Composer
10948,67610,Original Music Composer
10948,3986973,Songs
10948,934395,Songs
10948,107274,Songs
11229,531,Original Music Composer
15121,931310,Music
15121,98751,Music
15121,68137,Original Music Composer
15121,931310,Songs
15121,931310,Original Music Composer
562,7714,Original Music Composer
10163,64050,Original Music Composer
48862,1017998,Original Music Composer
47199,1551,Original Music Composer
11159,68047,Original Music Composer
9591,117,Original Music Composer
9591,68437,Music
30500,1729,Original Music Composer
41843,54449,Original Music Composer
55058,20692,Original Music Composer
10938,32347,Original Music Composer
11412,37,Original Music Composer
10586,1760,Original Music Composer
42314,117,Original Music Composer
27845,1947696,Original Music Composer
108365,54449,Original Music Composer
23223,1300920,Music
23223,1072476,Music
49471,82702,Songs
49471,5287,Original Music Composer
38153,20897,Original Music Composer
25147,72854,Original Music Composer
454,6206,Original Music Composer
454,7045,Original Music Composer
454,74333,Songs
454,74334,Songs
454,74335,Songs
454,74332,Songs
454,74336,Songs
454,1316159,Original Music Composer
10218,1537704,Original Music Composer
819,491,Original Music Composer
38191,2704,Original Music Composer
27256,97422,Original Music Composer
31530,20153,Original Music Composer
66473,20153,Songs
66473,20153,Original Music Composer
28120,4345,Original Music Composer
1834,4345,Original Music Composer
26282,95015,Original Music Composer
26282,146672,Songs
252,3616,Original Music Composer
252,3375,Original Music Composer
252,3616,Songs
252,81409,Songs
16372,2578,Music
11561,1243,Original Music Composer
11302,10468,Original Music Composer
623,8933,Original Music Composer
583,10716,Original Music Composer
12614,1938,Original Music Composer
12614,1938,Songs
21711,44261,Original Music Composer
11575,1938,Original Music Composer
475,6459,Original Music Composer
11331,4082,Original Music Composer
521,4082,Original Music Composer
21202,958346,Original Music Composer
88,719,Original Music Composer
88,3997579,Music
88,3997581,Music
88,51667,Music
792,3535,Original Music Composer
8491,56004,Original Music Composer
402,1760,Original Music Composer
10537,65554,Original Music Composer
10537,65556,Original Music Composer
11386,851,Original Music Composer
9504,1213,Original Music Composer
15764,10468,Original Music Composer
601,491,Original Music Composer
67365,2414796,Original Music Composer
67365,4350030,Original Music Composer
25842,8619,Music
2119,947,Original Music Composer
744,799,Original Music Composer
744,172365,Songs
744,3997570,Music
136311,1003243,Original Music Composer
221,2027,Original Music Composer
702,10536,Original Music Composer
25750,56748,Original Music Composer
17642,2987,Original Music Composer
427043,73599,Music
427043,22288,Music
427043,2810067,Music
146341,2454156,Original Music Composer
9305,35073,Original Music Composer
37616,3562,Original Music Composer
11112,12994,Original Music Composer
11112,68126,Original Music Composer
21612,39107,Original Music Composer
36998,2469247,Original Music Composer
200383,29056,Original Music Composer
200383,76200,Music
116844,39107,Original Music Composer
1630,153,Original Music Composer
26626,1544681,Original Music Composer
26626,2676509,Original Music Composer
11816,10771,Original Music Composer
11843,1592416,Songs
11843,1938,Original Music Composer
10379,14712,Original Music Composer
2756,37,Original Music Composer
790,11770,Original Music Composer
1103,15445,Original Music Composer
1103,11770,Original Music Composer
11298,14138,Original Music Composer
4480,37187,Original Music Composer
4481,37187,Original Music Composer
49688,1655283,Original Music Composer
10765,10494,Original Music Composer
85588,2506198,Music
278621,1415883,Music
99479,1046883,Original Music Composer
99479,10494,Original Music Composer
55049,134463,Original Music Composer
356054,5907,Original Music Composer
531,7657,Original Music Composer
4483,25351,Original Music Composer
31556,9102,Original Music Composer
26167,4681,Original Music Composer
26174,4681,Original Music Composer
572997,1495459,Music
61461,4416,Original Music Composer
218713,1759289,Songs
218713,2060058,Songs
217802,30268,Original Music Composer
217802,1343387,Original Music Composer
127973,30256,Original Music Composer
127973,998190,Original Music Composer
659,2704,Original Music Composer
30892,19043,Original Music Composer
86369,72671,Music
559489,2359057,Music
38554,1542803,Original Music Composer
38554,1492543,Original Music Composer
49763,46353,Original Music Composer
41326,6357,Original Music Composer
10608,10364,Original Music Composer
11216,1259,Original Music Composer
7452,10759,Original Music Composer
64567,23300,Original Music Composer
892,13683,Original Music Composer
1600,1135,Original Music Composer
26561,10724,Original Music Composer
975,3350,Original Music Composer
18129,7182,Original Music Composer
54405,32347,Music
150823,1393228,Music
150823,1406552,Music
409,5488,Original Music Composer
38251,1603847,Original Music Composer
38251,71302,Original Music Composer
10161,7182,Original Music Composer
1412,8377,Original Music Composer
41768,20836,Original Music Composer
10409,37757,Original Music Composer
14285,1551,Music
2469,1259,Original Music Composer
10174,3125,Music
31225,107837,Music
510,7066,Original Music Composer
1891,491,Original Music Composer
2493,8271,Original Music Composer
85,491,Original Music Composer
85,2922346,Music
68,7714,Original Music Composer
68,1737913,Music
679,1729,Original Music Composer
429,1259,Original Music Composer
13446,95109,Original Music Composer
13446,232961,Original Music Composer
389,5260,Original Music Composer
947,2704,Original Music Composer
185,2284,Original Music Composer
595,7182,Original Music Composer
28,2872,Original Music Composer
28,1776,Original Music Composer
335,1259,Original Music Composer
1892,491,Original Music Composer
144,2308,Original Music Composer
1092,15383,Original Music Composer
348,1760,Original Music Composer
766,11468,Original Music Composer
175,996,Original Music Composer
11645,51808,Original Music Composer
10835,238973,Original Music Composer
10835,56811,Songs
539,1045,Original Music Composer
525,7182,Original Music Composer
240,3098,Original Music Composer
600,8645,Original Music Composer
530,7657,Original Music Composer
10705,9152,Original Music Composer
279,18170,Music
3109,26026,Original Music Composer
3109,1778918,Songs
311,1259,Original Music Composer
1578,17657,Music
703,29352,Music
9549,10494,Original Music Composer
1398,560802,Original Music Composer
387,5240,Original Music Composer
9277,10468,Original Music Composer
9277,2257431,Original Music Composer
343,7445,Songs
37291,4562485,Original Music Composer
490,6651,Original Music Composer
11235,8271,Original Music Composer
218,2722,Original Music Composer
763,11327,Original Music Composer
9665,1729,Original Music Composer
18971,40150,Original Music Composer
379,1225,Original Music Composer
207,2704,Original Music Composer
37247,64928,Music
37247,10557,Music
37247,10557,Songs
1480,1938,Original Music Composer
9322,996,Original Music Composer
826,12241,Original Music Composer
422,3098,Original Music Composer
829,1760,Original Music Composer
828,1045,Original Music Composer
3090,3249,Original Music Composer
9964,61575,Original Music Composer
3063,30009,Music
3063,12924,Music
3063,30256,Original Music Composer
3063,29758,Music
13667,1561102,Original Music Composer
694,2284,Original Music Composer
694,2285,Original Music Composer
694,1596223,Music
694,55975,Music
694,1655425,Music
